video_path,label,subject,split
original_sequences/actors/c23/videos/27__walking_down_indoor_hall_disgust.mp4,real,27__walking_down_indoor_hall_disgust,train
manipulated_sequences/FaceSwap/c23/videos/337_522.mp4,fake,337_522,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_26__walking_outside_cafe_disgusted__MS2MLJP1.mp4,fake,04_26__walking_outside_cafe_disgusted__MS2MLJP1,train
manipulated_sequences/DeepFakeDetection/c23/videos/12_18__talking_against_wall__IKH1LBBY.mp4,fake,12_18__talking_against_wall__IKH1LBBY,train
original_sequences/youtube/c23/videos/361.mp4,real,361,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_07__kitchen_still__M2NBCLFR.mp4,fake,04_07__kitchen_still__M2NBCLFR,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_09__talking_against_wall__LBQF8ZN1.mp4,fake,21_09__talking_against_wall__LBQF8ZN1,train
manipulated_sequences/NeuralTextures/c23/videos/965_948.mp4,fake,965_948,train
original_sequences/youtube/c23/videos/874.mp4,real,874,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_14__hugging_happy__P9QFO50U.mp4,fake,07_14__hugging_happy__P9QFO50U,train
manipulated_sequences/Face2Face/c23/videos/607_683.mp4,fake,607_683,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_03__secret_conversation__IFSURI9X.mp4,fake,07_03__secret_conversation__IFSURI9X,train
manipulated_sequences/DeepFakeDetection/c23/videos/11_06__outside_talking_pan_laughing__MX659QU8.mp4,fake,11_06__outside_talking_pan_laughing__MX659QU8,train
manipulated_sequences/Deepfakes/c23/videos/402_453.mp4,fake,402_453,train
manipulated_sequences/FaceShifter/c23/videos/387_311.mp4,fake,387_311,train
manipulated_sequences/Deepfakes/c23/videos/645_688.mp4,fake,645_688,train
manipulated_sequences/DeepFakeDetection/c23/videos/22_19__kitchen_still__VK6BF5NV.mp4,fake,22_19__kitchen_still__VK6BF5NV,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_25__walking_down_street_outside_angry__41UL3HO6.mp4,fake,18_25__walking_down_street_outside_angry__41UL3HO6,train
manipulated_sequences/DeepFakeDetection/c23/videos/23_19__hugging_happy__H4SUVFTL.mp4,fake,23_19__hugging_happy__H4SUVFTL,train
manipulated_sequences/FaceShifter/c23/videos/228_289.mp4,fake,228_289,train
manipulated_sequences/NeuralTextures/c23/videos/945_044.mp4,fake,945_044,train
manipulated_sequences/FaceSwap/c23/videos/966_988.mp4,fake,966_988,train
manipulated_sequences/NeuralTextures/c23/videos/876_891.mp4,fake,876_891,train
manipulated_sequences/Deepfakes/c23/videos/699_734.mp4,fake,699_734,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_07__walk_down_hall_angry__U7DEOZNV.mp4,fake,02_07__walk_down_hall_angry__U7DEOZNV,train
manipulated_sequences/NeuralTextures/c23/videos/986_994.mp4,fake,986_994,train
manipulated_sequences/Deepfakes/c23/videos/049_946.mp4,fake,049_946,train
manipulated_sequences/DeepFakeDetection/c23/videos/09_18__outside_talking_pan_laughing__3VP8836C.mp4,fake,09_18__outside_talking_pan_laughing__3VP8836C,train
manipulated_sequences/NeuralTextures/c23/videos/732_691.mp4,fake,732_691,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_15__kitchen_pan__QRCD27P8.mp4,fake,06_15__kitchen_pan__QRCD27P8,train
manipulated_sequences/FaceSwap/c23/videos/145_299.mp4,fake,145_299,train
manipulated_sequences/Face2Face/c23/videos/738_804.mp4,fake,738_804,train
manipulated_sequences/FaceShifter/c23/videos/608_675.mp4,fake,608_675,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_25__talking_against_wall__NPM0ENKD.mp4,fake,20_25__talking_against_wall__NPM0ENKD,train
manipulated_sequences/FaceShifter/c23/videos/757_573.mp4,fake,757_573,train
manipulated_sequences/FaceShifter/c23/videos/149_152.mp4,fake,149_152,train
original_sequences/youtube/c23/videos/254.mp4,real,254,train
manipulated_sequences/NeuralTextures/c23/videos/928_160.mp4,fake,928_160,train
manipulated_sequences/Face2Face/c23/videos/095_053.mp4,fake,095_053,train
manipulated_sequences/NeuralTextures/c23/videos/033_097.mp4,fake,033_097,train
manipulated_sequences/Deepfakes/c23/videos/811_920.mp4,fake,811_920,train
manipulated_sequences/FaceShifter/c23/videos/658_627.mp4,fake,658_627,train
manipulated_sequences/Deepfakes/c23/videos/907_795.mp4,fake,907_795,train
manipulated_sequences/DeepFakeDetection/c23/videos/01_04__walking_down_street_outside_angry__0XUW13RW.mp4,fake,01_04__walking_down_street_outside_angry__0XUW13RW,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_14__secret_conversation__3IUBEKCT.mp4,fake,02_14__secret_conversation__3IUBEKCT,train
original_sequences/youtube/c23/videos/796.mp4,real,796,train
manipulated_sequences/FaceSwap/c23/videos/320_328.mp4,fake,320_328,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_27__outside_talking_still_laughing__NYHE8D0J.mp4,fake,18_27__outside_talking_still_laughing__NYHE8D0J,train
manipulated_sequences/Face2Face/c23/videos/442_195.mp4,fake,442_195,train
manipulated_sequences/Face2Face/c23/videos/235_194.mp4,fake,235_194,train
manipulated_sequences/DeepFakeDetection/c23/videos/08_16__podium_speech_happy__8Q7JCS95.mp4,fake,08_16__podium_speech_happy__8Q7JCS95,train
manipulated_sequences/FaceShifter/c23/videos/294_292.mp4,fake,294_292,train
original_sequences/youtube/c23/videos/913.mp4,real,913,train
manipulated_sequences/Face2Face/c23/videos/340_341.mp4,fake,340_341,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_25__walking_outside_cafe_disgusted__BXVA6VQB.mp4,fake,15_25__walking_outside_cafe_disgusted__BXVA6VQB,train
manipulated_sequences/FaceShifter/c23/videos/381_376.mp4,fake,381_376,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_12__walking_down_indoor_hall_disgust__GHPWDH3C.mp4,fake,20_12__walking_down_indoor_hall_disgust__GHPWDH3C,train
manipulated_sequences/NeuralTextures/c23/videos/253_183.mp4,fake,253_183,train
manipulated_sequences/NeuralTextures/c23/videos/609_596.mp4,fake,609_596,train
original_sequences/actors/c23/videos/23__hugging_happy.mp4,real,23__hugging_happy,train
manipulated_sequences/NeuralTextures/c23/videos/823_584.mp4,fake,823_584,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_15__podium_speech_happy__QRCD27P8.mp4,fake,06_15__podium_speech_happy__QRCD27P8,train
manipulated_sequences/DeepFakeDetection/c23/videos/27_02__outside_talking_pan_laughing__YQX5Z8GN.mp4,fake,27_02__outside_talking_pan_laughing__YQX5Z8GN,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_03__kitchen_pan__DG8ITQO3.mp4,fake,15_03__kitchen_pan__DG8ITQO3,train
manipulated_sequences/FaceShifter/c23/videos/322_315.mp4,fake,322_315,train
manipulated_sequences/NeuralTextures/c23/videos/465_482.mp4,fake,465_482,train
manipulated_sequences/FaceShifter/c23/videos/952_882.mp4,fake,952_882,train
manipulated_sequences/Deepfakes/c23/videos/056_996.mp4,fake,056_996,train
manipulated_sequences/Deepfakes/c23/videos/499_539.mp4,fake,499_539,train
manipulated_sequences/NeuralTextures/c23/videos/010_005.mp4,fake,010_005,train
manipulated_sequences/FaceSwap/c23/videos/032_944.mp4,fake,032_944,train
original_sequences/youtube/c23/videos/760.mp4,real,760,train
manipulated_sequences/DeepFakeDetection/c23/videos/25_26__walking_down_street_outside_angry__157Z8P8P.mp4,fake,25_26__walking_down_street_outside_angry__157Z8P8P,train
manipulated_sequences/Deepfakes/c23/videos/548_632.mp4,fake,548_632,train
original_sequences/youtube/c23/videos/528.mp4,real,528,train
manipulated_sequences/FaceSwap/c23/videos/395_401.mp4,fake,395_401,train
original_sequences/youtube/c23/videos/140.mp4,real,140,train
manipulated_sequences/Deepfakes/c23/videos/272_396.mp4,fake,272_396,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_13__outside_talking_still_laughing__CP5HFV3K.mp4,fake,02_13__outside_talking_still_laughing__CP5HFV3K,train
original_sequences/actors/c23/videos/23__outside_talking_pan_laughing.mp4,real,23__outside_talking_pan_laughing,train
manipulated_sequences/NeuralTextures/c23/videos/999_960.mp4,fake,999_960,train
manipulated_sequences/NeuralTextures/c23/videos/513_305.mp4,fake,513_305,train
manipulated_sequences/NeuralTextures/c23/videos/351_346.mp4,fake,351_346,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_06__walking_and_outside_surprised__O9WOC1KJ.mp4,fake,02_06__walking_and_outside_surprised__O9WOC1KJ,train
manipulated_sequences/NeuralTextures/c23/videos/587_535.mp4,fake,587_535,train
original_sequences/youtube/c23/videos/553.mp4,real,553,train
original_sequences/youtube/c23/videos/500.mp4,real,500,train
manipulated_sequences/FaceShifter/c23/videos/279_298.mp4,fake,279_298,train
manipulated_sequences/Deepfakes/c23/videos/886_877.mp4,fake,886_877,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_14__secret_conversation__P9QFO50U.mp4,fake,07_14__secret_conversation__P9QFO50U,train
manipulated_sequences/FaceSwap/c23/videos/270_297.mp4,fake,270_297,train
manipulated_sequences/NeuralTextures/c23/videos/448_361.mp4,fake,448_361,train
original_sequences/youtube/c23/videos/309.mp4,real,309,train
manipulated_sequences/FaceSwap/c23/videos/639_841.mp4,fake,639_841,train
original_sequences/youtube/c23/videos/049.mp4,real,049,train
manipulated_sequences/NeuralTextures/c23/videos/872_873.mp4,fake,872_873,train
manipulated_sequences/FaceShifter/c23/videos/350_349.mp4,fake,350_349,train
manipulated_sequences/NeuralTextures/c23/videos/214_255.mp4,fake,214_255,train
manipulated_sequences/Face2Face/c23/videos/799_809.mp4,fake,799_809,train
manipulated_sequences/NeuralTextures/c23/videos/547_574.mp4,fake,547_574,train
manipulated_sequences/Deepfakes/c23/videos/980_992.mp4,fake,980_992,train
manipulated_sequences/FaceSwap/c23/videos/864_839.mp4,fake,864_839,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_14__exit_phone_room__0O9TTCJT.mp4,fake,03_14__exit_phone_room__0O9TTCJT,train
manipulated_sequences/FaceSwap/c23/videos/902_901.mp4,fake,902_901,train
original_sequences/youtube/c23/videos/652.mp4,real,652,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_03__outside_talking_still_laughing__YCSEBZO4.mp4,fake,21_03__outside_talking_still_laughing__YCSEBZO4,train
manipulated_sequences/NeuralTextures/c23/videos/223_586.mp4,fake,223_586,train
manipulated_sequences/DeepFakeDetection/c23/videos/12_11__podium_speech_happy__8NS148U7.mp4,fake,12_11__podium_speech_happy__8NS148U7,train
manipulated_sequences/NeuralTextures/c23/videos/342_416.mp4,fake,342_416,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_15__outside_talking_still_laughing__KM6M2TBT.mp4,fake,07_15__outside_talking_still_laughing__KM6M2TBT,train
manipulated_sequences/FaceSwap/c23/videos/025_067.mp4,fake,025_067,train
manipulated_sequences/DeepFakeDetection/c23/videos/11_01__talking_angry_couch__LL4RUKZA.mp4,fake,11_01__talking_angry_couch__LL4RUKZA,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_12__walk_down_hall_angry__3K21NFNM.mp4,fake,06_12__walk_down_hall_angry__3K21NFNM,train
original_sequences/youtube/c23/videos/557.mp4,real,557,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_07__walk_down_hall_angry__IFSURI9X.mp4,fake,03_07__walk_down_hall_angry__IFSURI9X,train
manipulated_sequences/Face2Face/c23/videos/369_316.mp4,fake,369_316,train
manipulated_sequences/NeuralTextures/c23/videos/818_820.mp4,fake,818_820,train
manipulated_sequences/Deepfakes/c23/videos/239_218.mp4,fake,239_218,train
manipulated_sequences/DeepFakeDetection/c23/videos/05_16__kitchen_pan__94435UY3.mp4,fake,05_16__kitchen_pan__94435UY3,train
original_sequences/actors/c23/videos/24__podium_speech_happy.mp4,real,24__podium_speech_happy,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_09__kitchen_still__2E5DNCYI.mp4,fake,20_09__kitchen_still__2E5DNCYI,train
original_sequences/youtube/c23/videos/352.mp4,real,352,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_09__walking_down_indoor_hall_disgust__RAGUKRMK.mp4,fake,20_09__walking_down_indoor_hall_disgust__RAGUKRMK,train
manipulated_sequences/FaceSwap/c23/videos/980_992.mp4,fake,980_992,train
manipulated_sequences/NeuralTextures/c23/videos/692_610.mp4,fake,692_610,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_25__walking_and_outside_surprised__NFBISHIN.mp4,fake,21_25__walking_and_outside_surprised__NFBISHIN,train
manipulated_sequences/NeuralTextures/c23/videos/119_123.mp4,fake,119_123,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_06__outside_talking_still_laughing__NMGYPBXE.mp4,fake,07_06__outside_talking_still_laughing__NMGYPBXE,train
manipulated_sequences/FaceSwap/c23/videos/368_378.mp4,fake,368_378,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_03__exit_phone_room__WPT3Z2KN.mp4,fake,07_03__exit_phone_room__WPT3Z2KN,train
manipulated_sequences/Face2Face/c23/videos/290_240.mp4,fake,290_240,train
original_sequences/youtube/c23/videos/803.mp4,real,803,train
original_sequences/youtube/c23/videos/910.mp4,real,910,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_15__hugging_happy__MZWH8ATN.mp4,fake,02_15__hugging_happy__MZWH8ATN,train
manipulated_sequences/Deepfakes/c23/videos/651_835.mp4,fake,651_835,train
manipulated_sequences/FaceSwap/c23/videos/120_118.mp4,fake,120_118,train
manipulated_sequences/DeepFakeDetection/c23/videos/01_03__kitchen_pan__JZUXXFRB.mp4,fake,01_03__kitchen_pan__JZUXXFRB,train
manipulated_sequences/Face2Face/c23/videos/035_036.mp4,fake,035_036,train
manipulated_sequences/FaceSwap/c23/videos/810_838.mp4,fake,810_838,train
manipulated_sequences/DeepFakeDetection/c23/videos/23_22__kitchen_still__X2ZN5Q31.mp4,fake,23_22__kitchen_still__X2ZN5Q31,train
original_sequences/youtube/c23/videos/936.mp4,real,936,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_12__podium_speech_happy__3K21NFNM.mp4,fake,06_12__podium_speech_happy__3K21NFNM,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_26__exit_phone_room__FGNGC2GT.mp4,fake,07_26__exit_phone_room__FGNGC2GT,train
manipulated_sequences/Deepfakes/c23/videos/308_388.mp4,fake,308_388,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_06__podium_speech_happy__83ABVHC3.mp4,fake,03_06__podium_speech_happy__83ABVHC3,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_04__talking_angry_couch__HY1VWEJK.mp4,fake,21_04__talking_angry_couch__HY1VWEJK,train
original_sequences/actors/c23/videos/16__podium_speech_happy.mp4,real,16__podium_speech_happy,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_07__kitchen_still__WPT3Z2KN.mp4,fake,03_07__kitchen_still__WPT3Z2KN,train
manipulated_sequences/FaceSwap/c23/videos/652_773.mp4,fake,652_773,train
original_sequences/youtube/c23/videos/704.mp4,real,704,train
manipulated_sequences/Face2Face/c23/videos/544_532.mp4,fake,544_532,train
manipulated_sequences/FaceSwap/c23/videos/564_971.mp4,fake,564_971,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_18__talking_against_wall__DEA1TCLN.mp4,fake,06_18__talking_against_wall__DEA1TCLN,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_25__walking_and_outside_surprised__Z7FQ69VP.mp4,fake,02_25__walking_and_outside_surprised__Z7FQ69VP,train
manipulated_sequences/FaceShifter/c23/videos/477_487.mp4,fake,477_487,train
manipulated_sequences/FaceShifter/c23/videos/011_805.mp4,fake,011_805,train
manipulated_sequences/Deepfakes/c23/videos/458_722.mp4,fake,458_722,train
manipulated_sequences/DeepFakeDetection/c23/videos/14_21__walking_down_street_outside_angry__N0WM4GSV.mp4,fake,14_21__walking_down_street_outside_angry__N0WM4GSV,train
manipulated_sequences/NeuralTextures/c23/videos/314_347.mp4,fake,314_347,train
manipulated_sequences/NeuralTextures/c23/videos/030_193.mp4,fake,030_193,train
manipulated_sequences/NeuralTextures/c23/videos/666_656.mp4,fake,666_656,train
manipulated_sequences/FaceShifter/c23/videos/736_785.mp4,fake,736_785,train
manipulated_sequences/Face2Face/c23/videos/281_474.mp4,fake,281_474,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_04__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,13_04__walking_outside_cafe_disgusted__00T3UYOR,train
manipulated_sequences/DeepFakeDetection/c23/videos/19_10__talking_angry_couch__BVVPN5D5.mp4,fake,19_10__talking_angry_couch__BVVPN5D5,train
manipulated_sequences/FaceSwap/c23/videos/227_169.mp4,fake,227_169,train
manipulated_sequences/FaceSwap/c23/videos/561_998.mp4,fake,561_998,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_14__walking_outside_cafe_disgusted__3IUBEKCT.mp4,fake,02_14__walking_outside_cafe_disgusted__3IUBEKCT,train
manipulated_sequences/FaceShifter/c23/videos/480_389.mp4,fake,480_389,train
manipulated_sequences/DeepFakeDetection/c23/videos/11_26__kitchen_still__7C0VKV43.mp4,fake,11_26__kitchen_still__7C0VKV43,train
original_sequences/actors/c23/videos/13__walking_down_street_outside_angry.mp4,real,13__walking_down_street_outside_angry,train
manipulated_sequences/NeuralTextures/c23/videos/662_641.mp4,fake,662_641,train
manipulated_sequences/Face2Face/c23/videos/128_896.mp4,fake,128_896,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_06__walking_outside_cafe_disgusted__QRCD27P8.mp4,fake,15_06__walking_outside_cafe_disgusted__QRCD27P8,train
manipulated_sequences/FaceShifter/c23/videos/498_433.mp4,fake,498_433,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_03__outside_talking_pan_laughing__YCSEBZO4.mp4,fake,21_03__outside_talking_pan_laughing__YCSEBZO4,train
manipulated_sequences/Face2Face/c23/videos/570_624.mp4,fake,570_624,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_14__podium_speech_happy__8U9ULZDT.mp4,fake,06_14__podium_speech_happy__8U9ULZDT,train
manipulated_sequences/Deepfakes/c23/videos/065_089.mp4,fake,065_089,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_01__kitchen_still__FW94AIMJ.mp4,fake,20_01__kitchen_still__FW94AIMJ,train
manipulated_sequences/DeepFakeDetection/c23/videos/27_02__podium_speech_happy__FV8M8O2C.mp4,fake,27_02__podium_speech_happy__FV8M8O2C,train
manipulated_sequences/DeepFakeDetection/c23/videos/22_24__walking_and_outside_surprised__XL557XC6.mp4,fake,22_24__walking_and_outside_surprised__XL557XC6,train
manipulated_sequences/Deepfakes/c23/videos/053_095.mp4,fake,053_095,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_03__talking_against_wall__4I8LRXWF.mp4,fake,06_03__talking_against_wall__4I8LRXWF,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_14__outside_talking_pan_laughing__KMQ3AW6A.mp4,fake,13_14__outside_talking_pan_laughing__KMQ3AW6A,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_14__talking_against_wall__0YRBHIKG.mp4,fake,18_14__talking_against_wall__0YRBHIKG,train
manipulated_sequences/FaceShifter/c23/videos/102_114.mp4,fake,102_114,train
manipulated_sequences/Face2Face/c23/videos/367_371.mp4,fake,367_371,train
manipulated_sequences/Deepfakes/c23/videos/079_076.mp4,fake,079_076,train
manipulated_sequences/Deepfakes/c23/videos/023_923.mp4,fake,023_923,train
original_sequences/actors/c23/videos/19__outside_talking_pan_laughing.mp4,real,19__outside_talking_pan_laughing,train
manipulated_sequences/NeuralTextures/c23/videos/079_076.mp4,fake,079_076,train
manipulated_sequences/Deepfakes/c23/videos/376_381.mp4,fake,376_381,train
manipulated_sequences/DeepFakeDetection/c23/videos/26_18__outside_talking_still_laughing__UMEX6HWU.mp4,fake,26_18__outside_talking_still_laughing__UMEX6HWU,train
manipulated_sequences/Deepfakes/c23/videos/712_716.mp4,fake,712_716,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_21__kitchen_still__V53E3RVB.mp4,fake,03_21__kitchen_still__V53E3RVB,train
manipulated_sequences/NeuralTextures/c23/videos/652_773.mp4,fake,652_773,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_06__outside_talking_pan_laughing__OWJY9LQU.mp4,fake,18_06__outside_talking_pan_laughing__OWJY9LQU,train
original_sequences/actors/c23/videos/02__talking_against_wall.mp4,real,02__talking_against_wall,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_12__kitchen_pan__O3SOWBCU.mp4,fake,13_12__kitchen_pan__O3SOWBCU,train
manipulated_sequences/Deepfakes/c23/videos/904_046.mp4,fake,904_046,train
manipulated_sequences/Face2Face/c23/videos/196_310.mp4,fake,196_310,train
manipulated_sequences/Face2Face/c23/videos/912_927.mp4,fake,912_927,train
original_sequences/youtube/c23/videos/802.mp4,real,802,train
manipulated_sequences/FaceShifter/c23/videos/171_173.mp4,fake,171_173,train
manipulated_sequences/Face2Face/c23/videos/953_974.mp4,fake,953_974,train
manipulated_sequences/NeuralTextures/c23/videos/052_108.mp4,fake,052_108,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_26__kitchen_pan__MS2MLJP1.mp4,fake,04_26__kitchen_pan__MS2MLJP1,train
original_sequences/youtube/c23/videos/875.mp4,real,875,train
manipulated_sequences/NeuralTextures/c23/videos/631_551.mp4,fake,631_551,train
original_sequences/actors/c23/videos/04__walking_outside_cafe_disgusted.mp4,real,04__walking_outside_cafe_disgusted,train
manipulated_sequences/FaceShifter/c23/videos/413_372.mp4,fake,413_372,train
manipulated_sequences/DeepFakeDetection/c23/videos/14_21__secret_conversation__N0WM4GSV.mp4,fake,14_21__secret_conversation__N0WM4GSV,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_06__outside_talking_pan_laughing__QRCD27P8.mp4,fake,15_06__outside_talking_pan_laughing__QRCD27P8,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_07__exit_phone_room__UGGRZJ60.mp4,fake,15_07__exit_phone_room__UGGRZJ60,train
manipulated_sequences/DeepFakeDetection/c23/videos/24_22__talking_angry_couch__7E3GY85F.mp4,fake,24_22__talking_angry_couch__7E3GY85F,train
manipulated_sequences/NeuralTextures/c23/videos/266_252.mp4,fake,266_252,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_02__talking_angry_couch__1H07DFQJ.mp4,fake,07_02__talking_angry_couch__1H07DFQJ,train
manipulated_sequences/NeuralTextures/c23/videos/927_912.mp4,fake,927_912,train
manipulated_sequences/Deepfakes/c23/videos/452_550.mp4,fake,452_550,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_26__talking_angry_couch__34DJQS3E.mp4,fake,20_26__talking_angry_couch__34DJQS3E,train
manipulated_sequences/Face2Face/c23/videos/695_422.mp4,fake,695_422,train
manipulated_sequences/NeuralTextures/c23/videos/331_260.mp4,fake,331_260,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_11__talking_against_wall__PT4YKO2R.mp4,fake,18_11__talking_against_wall__PT4YKO2R,train
original_sequences/youtube/c23/videos/612.mp4,real,612,train
manipulated_sequences/FaceSwap/c23/videos/870_001.mp4,fake,870_001,train
manipulated_sequences/NeuralTextures/c23/videos/158_379.mp4,fake,158_379,train
manipulated_sequences/DeepFakeDetection/c23/videos/05_28__exit_phone_room__U9LRLJ6N.mp4,fake,05_28__exit_phone_room__U9LRLJ6N,train
manipulated_sequences/Deepfakes/c23/videos/296_293.mp4,fake,296_293,train
manipulated_sequences/FaceShifter/c23/videos/208_215.mp4,fake,208_215,train
manipulated_sequences/Face2Face/c23/videos/667_446.mp4,fake,667_446,train
manipulated_sequences/DeepFakeDetection/c23/videos/26_12__exit_phone_room__HEKDCIHW.mp4,fake,26_12__exit_phone_room__HEKDCIHW,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_03__talking_angry_couch__T04P6ELC.mp4,fake,04_03__talking_angry_couch__T04P6ELC,train
manipulated_sequences/Face2Face/c23/videos/718_972.mp4,fake,718_972,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_07__walking_down_indoor_hall_disgust__NYPO7U50.mp4,fake,15_07__walking_down_indoor_hall_disgust__NYPO7U50,train
manipulated_sequences/FaceShifter/c23/videos/452_550.mp4,fake,452_550,train
manipulated_sequences/FaceShifter/c23/videos/598_178.mp4,fake,598_178,train
manipulated_sequences/Face2Face/c23/videos/742_775.mp4,fake,742_775,train
original_sequences/youtube/c23/videos/267.mp4,real,267,train
original_sequences/youtube/c23/videos/468.mp4,real,468,train
manipulated_sequences/DeepFakeDetection/c23/videos/11_21__podium_speech_happy__T7DK03O1.mp4,fake,11_21__podium_speech_happy__T7DK03O1,train
original_sequences/actors/c23/videos/08__outside_talking_pan_laughing.mp4,real,08__outside_talking_pan_laughing,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_20__podium_speech_happy__U3IPYECM.mp4,fake,13_20__podium_speech_happy__U3IPYECM,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_12__secret_conversation__DJ7MF331.mp4,fake,13_12__secret_conversation__DJ7MF331,train
manipulated_sequences/NeuralTextures/c23/videos/203_201.mp4,fake,203_201,train
manipulated_sequences/NeuralTextures/c23/videos/550_452.mp4,fake,550_452,train
manipulated_sequences/DeepFakeDetection/c23/videos/01_11__meeting_serious__FCNL2OVP.mp4,fake,01_11__meeting_serious__FCNL2OVP,train
manipulated_sequences/FaceShifter/c23/videos/790_014.mp4,fake,790_014,train
manipulated_sequences/FaceSwap/c23/videos/792_903.mp4,fake,792_903,train
manipulated_sequences/Deepfakes/c23/videos/080_061.mp4,fake,080_061,train
manipulated_sequences/FaceShifter/c23/videos/967_984.mp4,fake,967_984,train
manipulated_sequences/NeuralTextures/c23/videos/427_637.mp4,fake,427_637,train
original_sequences/youtube/c23/videos/358.mp4,real,358,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_03__walking_and_outside_surprised__DG8ITQO3.mp4,fake,15_03__walking_and_outside_surprised__DG8ITQO3,train
manipulated_sequences/DeepFakeDetection/c23/videos/09_21__walking_down_street_outside_angry__JEELOMN2.mp4,fake,09_21__walking_down_street_outside_angry__JEELOMN2,train
manipulated_sequences/DeepFakeDetection/c23/videos/24_19__walking_down_street_outside_angry__59PN7WZ2.mp4,fake,24_19__walking_down_street_outside_angry__59PN7WZ2,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_11__walking_down_indoor_hall_disgust__T7DK03O1.mp4,fake,21_11__walking_down_indoor_hall_disgust__T7DK03O1,train
manipulated_sequences/DeepFakeDetection/c23/videos/01_02__walk_down_hall_angry__YVGY8LOK.mp4,fake,01_02__walk_down_hall_angry__YVGY8LOK,train
manipulated_sequences/DeepFakeDetection/c23/videos/27_25__talking_angry_couch__GNIMW95Z.mp4,fake,27_25__talking_angry_couch__GNIMW95Z,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_11__talking_angry_couch__T7DK03O1.mp4,fake,21_11__talking_angry_couch__T7DK03O1,train
original_sequences/youtube/c23/videos/919.mp4,real,919,train
original_sequences/youtube/c23/videos/129.mp4,real,129,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_01__walking_down_street_outside_angry__0XUW13RW.mp4,fake,04_01__walking_down_street_outside_angry__0XUW13RW,train
manipulated_sequences/Deepfakes/c23/videos/461_250.mp4,fake,461_250,train
manipulated_sequences/NeuralTextures/c23/videos/235_194.mp4,fake,235_194,train
manipulated_sequences/Face2Face/c23/videos/997_040.mp4,fake,997_040,train
manipulated_sequences/NeuralTextures/c23/videos/208_215.mp4,fake,208_215,train
